[AS4]
[Specimen: 1]
[Channel: 1]


[Raw Data]

Point ID Time [ms] Force [N] Voltage Ch1 [mV]
1 -4.976000 -57.962236 -0.452124
2 -4.975500 -72.099367 -0.562398
3 -4.975000 -60.789662 -0.474178
4 -4.974500 -55.134810 -0.430069
5 -4.974000 -66.444515 -0.518288
6 -4.973500 -66.444515 -0.518288
7 -4.973000 -57.962236 -0.452124
8 -4.972500 -63.617089 -0.496233
9 -4.972000 -60.789662 -0.474178
10 -4.971500 -49.479958 -0.385959
11 -4.971000 -63.617089 -0.496233
12 -4.970500 -72.099367 -0.562398
13 -4.970000 -57.962236 -0.452124
14 -4.969500 -52.307384 -0.408014
15 -4.969000 -66.444515 -0.518288
16 -4.968500 -69.271941 -0.540343
17 -4.968000 -52.307384 -0.408014
18 -4.967500 -52.307384 -0.408014
19 -4.967000 -69.271941 -0.540343
20 -4.966500 -66.444515 -0.518288
21 -4.966000 -57.962236 -0.452124
22 -4.965500 -63.617089 -0.496233
23 -4.965000 -66.444515 -0.518288
24 -4.964500 -60.789662 -0.474178
25 -4.964000 -63.617089 -0.496233
26 -4.963500 -74.926793 -0.584452
27 -4.963000 -63.617089 -0.496233
28 -4.962500 -60.789662 -0.474178
29 -4.962000 -69.271941 -0.540343
30 -4.961500 -66.444515 -0.518288
31 -4.961000 -60.789662 -0.474178
32 -4.960500 -66.444515 -0.518288
33 -4.960000 -60.789662 -0.474178
34 -4.959500 -55.134810 -0.430069
35 -4.959000 -66.444515 -0.518288
36 -4.958500 -66.444515 -0.518288
37 -4.958000 -60.789662 -0.474178
38 -4.957500 -60.789662 -0.474178
39 -4.957000 -60.789662 -0.474178
40 -4.956500 -63.617089 -0.496233
41 -4.956000 -63.617089 -0.496233
42 -4.955500 -66.444515 -0.518288
43 -4.955000 -63.617089 -0.496233
44 -4.954500 -57.962236 -0.452124
45 -4.954000 -66.444515 -0.518288
46 -4.953500 -66.444515 -0.518288
47 -4.953000 -63.617089 -0.496233
48 -4.952500 -63.617089 -0.496233
49 -4.952000 -63.617089 -0.496233
50 -4.951500 -60.789662 -0.474178
51 -4.951000 -66.444515 -0.518288
52 -4.950500 -69.271941 -0.540343
53 -4.950000 -63.617089 -0.496233
54 -4.949500 -57.962236 -0.452124
55 -4.949000 -55.134810 -0.430069
56 -4.948500 -55.134810 -0.430069
57 -4.948000 -60.789662 -0.474178
58 -4.947500 -57.962236 -0.452124
59 -4.947000 -55.134810 -0.430069
60 -4.946500 -57.962236 -0.452124
61 -4.946000 -55.134810 -0.430069
62 -4.945500 -57.962236 -0.452124
63 -4.945000 -60.789662 -0.474178
64 -4.944500 -55.134810 -0.430069
65 -4.944000 -52.307384 -0.408014
66 -4.943500 -60.789662 -0.474178
67 -4.943000 -60.789662 -0.474178
68 -4.942500 -52.307384 -0.408014
69 -4.942000 -52.307384 -0.408014
70 -4.941500 -52.307384 -0.408014
71 -4.941000 -60.789662 -0.474178
72 -4.940500 -60.789662 -0.474178
73 -4.940000 -55.134810 -0.430069
74 -4.939500 -63.617089 -0.496233
75 -4.939000 -66.444515 -0.518288
76 -4.938500 -57.962236 -0.452124
77 -4.938000 -55.134810 -0.430069
78 -4.937500 -66.444515 -0.518288
79 -4.937000 -69.271941 -0.540343
80 -4.936500 -60.789662 -0.474178
81 -4.936000 -63.617089 -0.496233
82 -4.935500 -72.099367 -0.562398
83 -4.935000 -69.271941 -0.540343
84 -4.934500 -63.617089 -0.496233
85 -4.934000 -69.271941 -0.540343
86 -4.933500 -72.099367 -0.562398
87 -4.933000 -63.617089 -0.496233
88 -4.932500 -60.789662 -0.474178
89 -4.932000 -63.617089 -0.496233
90 -4.931500 -63.617089 -0.496233
91 -4.931000 -69.271941 -0.540343
92 -4.930500 -72.099367 -0.562398
93 -4.930000 -69.271941 -0.540343
94 -4.929500 -72.099367 -0.562398
95 -4.929000 -80.581646 -0.628562
96 -4.928500 -69.271941 -0.540343
97 -4.928000 -63.617089 -0.496233
98 -4.927500 -69.271941 -0.540343
99 -4.927000 -66.444515 -0.518288
100 -4.926500 -57.962236 -0.452124
101 -4.926000 -66.444515 -0.518288
102 -4.925500 -69.271941 -0.540343
103 -4.925000 -57.962236 -0.452124
104 -4.924500 -60.789662 -0.474178
105 -4.924000 -66.444515 -0.518288
106 -4.923500 -55.134810 -0.430069
107 -4.923000 -46.652532 -0.363904
108 -4.922500 -66.444515 -0.518288
109 -4.922000 -72.099367 -0.562398
110 -4.921500 -57.962236 -0.452124
111 -4.921000 -66.444515 -0.518288
112 -4.920500 -74.926793 -0.584452
113 -4.920000 -60.789662 -0.474178
114 -4.919500 -52.307384 -0.408014
115 -4.919000 -66.444515 -0.518288
116 -4.918500 -63.617089 -0.496233
117 -4.918000 -60.789662 -0.474178
118 -4.917500 -72.099367 -0.562398
119 -4.917000 -63.617089 -0.496233
120 -4.916500 -55.134810 -0.430069
121 -4.916000 -77.754219 -0.606507
122 -4.915500 -77.754219 -0.606507
123 -4.915000 -46.652532 -0.363904
124 -4.914500 -57.962236 -0.452124
125 -4.914000 -72.099367 -0.562398
126 -4.913500 -49.479958 -0.385959
127 -4.913000 -49.479958 -0.385959
128 -4.912500 -77.754219 -0.606507
129 -4.912000 -63.617089 -0.496233
130 -4.911500 -43.825105 -0.341849
131 -4.911000 -74.926793 -0.584452
132 -4.910500 -77.754219 -0.606507
133 -4.910000 -43.825105 -0.341849
134 -4.909500 -57.962236 -0.452124
135 -4.909000 -83.409072 -0.650617
136 -4.908500 -57.962236 -0.452124
137 -4.908000 -38.170253 -0.297740
138 -4.907500 -72.099367 -0.562398
139 -4.907000 -72.099367 -0.562398
140 -4.906500 -40.997679 -0.319795
141 -4.906000 -52.307384 -0.408014
142 -4.905500 -74.926793 -0.584452
143 -4.905000 -49.479958 -0.385959
144 -4.904500 -38.170253 -0.297740
145 -4.904000 -69.271941 -0.540343
146 -4.903500 -57.962236 -0.452124
147 -4.903000 -35.342827 -0.275685
148 -4.902500 -55.134810 -0.430069
149 -4.902000 -63.617089 -0.496233
150 -4.901500 -46.652532 -0.363904
151 -4.901000 -52.307384 -0.408014
152 -4.900500 -69.271941 -0.540343
153 -4.900000 -55.134810 -0.430069
154 -4.899500 -52.307384 -0.408014
155 -4.899000 -66.444515 -0.518288
156 -4.898500 -57.962236 -0.452124
157 -4.898000 -43.825105 -0.341849
158 -4.897500 -60.789662 -0.474178
159 -4.897000 -66.444515 -0.518288
160 -4.896500 -49.479958 -0.385959
161 -4.896000 -52.307384 -0.408014
162 -4.895500 -69.271941 -0.540343
163 -4.895000 -55.134810 -0.430069
164 -4.894500 -40.997679 -0.319795
165 -4.894000 -60.789662 -0.474178
166 -4.893500 -66.444515 -0.518288
167 -4.893000 -40.997679 -0.319795
168 -4.892500 -46.652532 -0.363904
169 -4.892000 -72.099367 -0.562398
170 -4.891500 -63.617089 -0.496233
171 -4.891000 -43.825105 -0.341849
172 -4.890500 -66.444515 -0.518288
173 -4.890000 -72.099367 -0.562398
174 -4.889500 -46.652532 -0.363904
175 -4.889000 -52.307384 -0.408014
176 -4.888500 -69.271941 -0.540343
177 -4.888000 -55.134810 -0.430069
178 -4.887500 -40.997679 -0.319795
179 -4.887000 -63.617089 -0.496233
180 -4.886500 -72.099367 -0.562398
181 -4.886000 -46.652532 -0.363904
182 -4.885500 -38.170253 -0.297740
183 -4.885000 -66.444515 -0.518288
184 -4.884500 -66.444515 -0.518288
185 -4.884000 -46.652532 -0.363904
186 -4.883500 -52.307384 -0.408014
187 -4.883000 -74.926793 -0.584452
188 -4.882500 -66.444515 -0.518288
189 -4.882000 -49.479958 -0.385959
190 -4.881500 -66.444515 -0.518288
191 -4.881000 -80.581646 -0.628562
192 -4.880500 -57.962236 -0.452124
193 -4.880000 -52.307384 -0.408014
194 -4.879500 -72.099367 -0.562398
195 -4.879000 -74.926793 -0.584452
196 -4.878500 -66.444515 -0.518288
197 -4.878000 -72.099367 -0.562398
198 -4.877500 -63.617089 -0.496233
199 -4.877000 -52.307384 -0.408014
200 -4.876500 -60.789662 -0.474178
201 -4.876000 -66.444515 -0.518288
202 -4.875500 -52.307384 -0.408014
203 -4.875000 -49.479958 -0.385959
204 -4.874500 -74.926793 -0.584452
205 -4.874000 -74.926793 -0.584452
206 -4.873500 -52.307384 -0.408014
207 -4.873000 -63.617089 -0.496233
208 -4.872500 -80.581646 -0.628562
209 -4.872000 -60.789662 -0.474178
210 -4.871500 -60.789662 -0.474178
211 -4.871000 -89.063924 -0.694726
212 -4.870500 -77.754219 -0.606507
213 -4.870000 -60.789662 -0.474178
214 -4.869500 -72.099367 -0.562398
215 -4.869000 -74.926793 -0.584452
216 -4.868500 -57.962236 -0.452124
217 -4.868000 -69.271941 -0.540343
218 -4.867500 -83.409072 -0.650617
219 -4.867000 -63.617089 -0.496233
220 -4.866500 -55.134810 -0.430069
221 -4.866000 -74.926793 -0.584452
222 -4.865500 -72.099367 -0.562398
223 -4.865000 -55.134810 -0.430069
224 -4.864500 -74.926793 -0.584452
225 -4.864000 -83.409072 -0.650617
226 -4.863500 -66.444515 -0.518288
227 -4.863000 -57.962236 -0.452124
228 -4.862500 -69.271941 -0.540343
229 -4.862000 -66.444515 -0.518288
230 -4.861500 -49.479958 -0.385959
231 -4.861000 -57.962236 -0.452124
232 -4.860500 -69.271941 -0.540343
233 -4.860000 -52.307384 -0.408014
234 -4.859500 -46.652532 -0.363904
235 -4.859000 -60.789662 -0.474178
236 -4.858500 -66.444515 -0.518288
237 -4.858000 -63.617089 -0.496233
238 -4.857500 -66.444515 -0.518288
239 -4.857000 -69.271941 -0.540343
240 -4.856500 -60.789662 -0.474178
241 -4.856000 -55.134810 -0.430069
242 -4.855500 -66.444515 -0.518288
243 -4.855000 -63.617089 -0.496233
244 -4.854500 -52.307384 -0.408014
245 -4.854000 -60.789662 -0.474178
246 -4.853500 -63.617089 -0.496233
247 -4.853000 -60.789662 -0.474178
248 -4.852500 -74.926793 -0.584452
249 -4.852000 -72.099367 -0.562398
250 -4.851500 -57.962236 -0.452124
251 -4.851000 -69.271941 -0.540343
252 -4.850500 -77.754219 -0.606507
253 -4.850000 -60.789662 -0.474178
254 -4.849500 -63.617089 -0.496233
255 -4.849000 -77.754219 -0.606507
256 -4.848500 -60.789662 -0.474178
257 -4.848000 -52.307384 -0.408014
258 -4.847500 -63.617089 -0.496233
259 -4.847000 -60.789662 -0.474178
260 -4.846500 -55.134810 -0.430069
261 -4.846000 -74.926793 -0.584452
262 -4.845500 -66.444515 -0.518288
263 -4.845000 -52.307384 -0.408014
264 -4.844500 -66.444515 -0.518288
265 -4.844000 -72.099367 -0.562398
266 -4.843500 -55.134810 -0.430069
267 -4.843000 -57.962236 -0.452124
268 -4.842500 -72.099367 -0.562398
269 -4.842000 -69.271941 -0.540343
270 -4.841500 -57.962236 -0.452124
271 -4.841000 -69.271941 -0.540343
272 -4.840500 -66.444515 -0.518288
273 -4.840000 -49.479958 -0.385959
274 -4.839500 -49.479958 -0.385959
275 -4.839000 -66.444515 -0.518288
276 -4.838500 -57.962236 -0.452124
277 -4.838000 -49.479958 -0.385959
278 -4.837500 -60.789662 -0.474178
279 -4.837000 -63.617089 -0.496233
280 -4.836500 -52.307384 -0.408014
281 -4.836000 -63.617089 -0.496233
282 -4.835500 -72.099367 -0.562398
283 -4.835000 -52.307384 -0.408014
284 -4.834500 -43.825105 -0.341849
285 -4.834000 -72.099367 -0.562398
286 -4.833500 -66.444515 -0.518288
287 -4.833000 -43.825105 -0.341849
288 -4.832500 -60.789662 -0.474178
289 -4.832000 -72.099367 -0.562398
290 -4.831500 -55.134810 -0.430069
291 -4.831000 -46.652532 -0.363904
292 -4.830500 -69.271941 -0.540343
293 -4.830000 -69.271941 -0.540343
294 -4.829500 -49.479958 -0.385959
295 -4.829000 -63.617089 -0.496233
296 -4.828500 -80.581646 -0.628562
297 -4.828000 -52.307384 -0.408014
298 -4.827500 -52.307384 -0.408014
299 -4.827000 -83.409072 -0.650617
300 -4.826500 -74.926793 -0.584452
301 -4.826000 -46.652532 -0.363904
302 -4.825500 -69.271941 -0.540343
303 -4.825000 -83.409072 -0.650617
304 -4.824500 -52.307384 -0.408014
305 -4.824000 -52.307384 -0.408014
306 -4.823500 -77.754219 -0.606507
307 -4.823000 -63.617089 -0.496233
308 -4.822500 -55.134810 -0.430069
309 -4.822000 -77.754219 -0.606507
310 -4.821500 -77.754219 -0.606507
311 -4.821000 -57.962236 -0.452124
312 -4.820500 -66.444515 -0.518288
313 -4.820000 -80.581646 -0.628562
314 -4.819500 -57.962236 -0.452124
315 -4.819000 -43.825105 -0.341849
316 -4.818500 -69.271941 -0.540343
317 -4.818000 -66.444515 -0.518288
318 -4.817500 -52.307384 -0.408014
319 -4.817000 -63.617089 -0.496233
320 -4.816500 -66.444515 -0.518288
321 -4.816000 -46.652532 -0.363904
322 -4.815500 -52.307384 -0.408014
323 -4.815000 -60.789662 -0.474178
324 -4.814500 -57.962236 -0.452124
325 -4.814000 -57.962236 -0.452124
326 -4.813500 -69.271941 -0.540343
